scheduled_departure_date_local,flight_number,scheduled_departure_station_code,scheduled_arrival_station_code,fleet_type,turnaround_buffer,load_factor,ssr_count,total_bags,transfer_bag_ratio,departure_hour,difficulty_score,daily_rank,difficulty_class
2025-08-02,2302,ORD,BWI,A320-200,679,1.14,2.0,96,0.3229166666666667,7,0.12924703497121745,484.0,Easy
2025-08-02,3426,ORD,IND,ERJ-175,58,0.9342105263157895,0.0,40,0.85,10,0.1288176807084626,485.0,Easy
2025-08-02,1258,ORD,UVF,B737-700,18,1.2063492063492063,0.0,79,0.27848101265822783,8,0.12878951830394458,486.0,Easy
2025-08-02,4613,ORD,STL,CRJ-550,31,1.0,1.0,40,0.8,9,0.12853585192519562,487.0,Easy
2025-08-02,5819,ORD,DLH,CRJ-550,41,1.08,2.0,34,0.6470588235294118,9,0.1285245355862024,488.0,Easy
2025-08-02,4451,ORD,DTW,CRJ-550,59,0.98,0.0,46,0.9347826086956522,8,0.12832542304488742,489.0,Easy
2025-08-02,2361,ORD,LAX,B757-300,803,1.3376068376068375,4.0,139,0.02877697841726619,7,0.1261441799315052,490.0,Easy
2025-08-02,2092,ORD,LGA,B737-MAX8,75,1.2891566265060241,2.0,51,0.11764705882352941,8,0.12576536208069372,491.0,Easy
2025-08-02,556,ORD,CLT,A320-200,575,1.0666666666666667,6.0,60,0.4,7,0.12525475326311922,492.0,Easy
2025-08-02,5272,ORD,MSN,CRJ-550,40,0.88,0.0,57,0.5964912280701754,10,0.12418360752309969,493.0,Easy
2025-08-02,2067,ORD,BOS,B737-MAX9,424,1.2402234636871508,0.0,114,0.17543859649122806,7,0.12363662702128597,494.0,Easy
2025-08-02,4504,ORD,CHA,CRJ-550,11,1.2,1.0,40,0.525,7,0.12324034627812361,495.0,Easy
2025-08-02,4488,ORD,DSM,CRJ-550,38,1.06,0.0,41,0.5365853658536586,9,0.12252916323210178,496.0,Easy
2025-08-02,5375,ORD,GRB,CRJ-200,16,1.0,0.0,47,0.7021276595744681,8,0.12104227535787807,497.0,Easy
2025-08-02,788,ORD,MYR,B737-MAX9,77,1.1452513966480447,6.0,77,0.14285714285714285,7,0.12028175666433598,498.0,Easy
2025-08-02,4474,ORD,AVL,CRJ-550,1151,1.24,0.0,31,0.5161290322580645,7,0.12002040239434128,499.0,Easy
2025-08-02,611,ORD,SFO,B757-300,586,1.0555555555555556,10.0,167,0.03592814371257485,7,0.11668932143684314,500.0,Easy
2025-08-02,5292,ORD,MTY,ERJ-175,714,1.144736842105263,2.0,59,0.13559322033898305,8,0.11521850075000416,501.0,Easy
2025-08-02,4380,ORD,SYR,CRJ-550,618,1.06,0.0,36,0.7222222222222222,7,0.11362628553426005,502.0,Easy
2025-08-02,5472,ORD,MDT,CRJ-550,43,0.96,8.0,25,0.64,7,0.11322804657978988,503.0,Easy
2025-08-02,1010,ORD,DCA,A320-200,596,0.78,11.0,60,0.3,8,0.11231825654396356,504.0,Easy
2025-08-02,5260,ORD,FSD,CRJ-550,20,1.0,0.0,27,0.7777777777777778,8,0.11025090845140324,505.0,Easy
2025-08-02,4529,ORD,SGF,CRJ-550,21,1.04,0.0,29,0.5517241379310345,8,0.10917382171047804,506.0,Easy
2025-08-02,1658,ORD,EWR,B737-MAX9,349,1.1229050279329609,1.0,116,0.16379310344827586,6,0.10860148307572288,507.0,Easy
2025-08-02,729,ORD,DFW,A320-200,72,0.7733333333333333,7.0,76,0.3815789473684211,7,0.1068190282806748,508.0,Easy
2025-08-02,5859,ORD,BZN,ERJ-175,628,1.2236842105263157,0.0,39,0.02564102564102564,7,0.1051364727054589,509.0,Easy
2025-08-02,4778,ORD,FAR,CRJ-200,39,0.94,2.0,43,0.37209302325581395,8,0.10491124565426072,510.0,Easy
2025-08-02,286,ORD,CLE,B737-900,1193,0.6256983240223464,4.0,67,0.7014925373134329,7,0.10395723796957466,511.0,Easy
2025-08-02,2104,ORD,BOS,A320-200,666,1.0733333333333333,6.0,95,0.06315789473684211,6,0.10338758892620242,512.0,Easy
2025-08-02,3520,ORD,BDL,ERJ-175,513,0.9605263157894737,0.0,36,0.5,7,0.09792874158981153,513.0,Easy
2025-08-02,1358,ORD,RDU,A319-100,454,0.7301587301587301,8.0,41,0.4878048780487805,7,0.09717766981033392,514.0,Easy
2025-08-02,1252,ORD,DCA,A319-100,594,0.8095238095238095,2.0,51,0.5098039215686274,7,0.09650056782065991,515.0,Easy
2025-08-02,5135,ORD,MCW,CRJ-200,46,0.34,0.0,20,0.55,16,0.09483938643925892,516.0,Easy
2025-08-02,4568,ORD,SCE,CRJ-550,14,0.74,0.0,20,0.55,10,0.09153254780698536,517.0,Easy
2025-08-02,4456,ORD,CMH,CRJ-550,17,0.86,0.0,17,0.7647058823529411,7,0.08483905736838243,518.0,Easy
2025-08-02,1477,ORD,PHX,B737-MAX9,30,0.5363128491620112,5.0,54,0.18518518518518517,7,0.06518578390289202,519.0,Easy
2025-08-02,5136,ORD,DEC,CRJ-200,23,0.14,4.0,7,0.42857142857142855,7,0.022869989722507707,520.0,Easy
2025-08-03,1124,ORD,IAH,B737-900,-119,1.1899441340782122,4.0,126,0.5396825396825397,16,0.6047045710636867,1.0,Difficult
2025-08-03,972,ORD,BRU,B787-10,255,1.1320754716981132,36.0,435,0.5471264367816092,17,0.5410102116432276,2.0,Difficult
2025-08-03,881,ORD,HND,B787-10,210,1.1635220125786163,45.0,348,0.6637931034482759,12,0.5352234798895902,3.0,Difficult
2025-08-03,2113,ORD,FSD,B737-900,-79,1.111731843575419,6.0,72,0.8888888888888888,20,0.5075181606086037,4.0,Difficult
2025-08-03,845,ORD,GRU,B787-10,45,1.1635220125786163,19.0,361,0.628808864265928,21,0.5006051325506546,5.0,Difficult
2025-08-03,907,ORD,FRA,B787-10,55,1.1163522012578617,40.0,324,0.5246913580246914,18,0.48775686883657293,6.0,Difficult
2025-08-03,944,ORD,FRA,B787-10,1535,1.0911949685534592,21.0,275,0.6363636363636364,15,0.4086726688053093,7.0,Difficult
2025-08-03,1674,ORD,AUA,B737-900,-70,1.1955307262569832,13.0,127,0.2755905511811024,8,0.4064233682890699,8.0,Difficult
2025-08-03,422,ORD,ATH,B787-10,30,1.0817610062893082,28.0,260,0.5076923076923077,16,0.39224307208490194,9.0,Difficult
2025-08-03,1989,ORD,BOS,B737-900,-56,1.0670391061452513,8.0,94,0.2978723404255319,18,0.3922201637579199,10.0,Difficult
2025-08-03,1923,ORD,CID,A319-100,-43,1.0555555555555556,1.0,77,0.948051948051948,20,0.3893920292185354,11.0,Difficult
2025-08-03,1044,ORD,LAX,B757-300,-66,1.1495726495726495,5.0,177,0.2994350282485876,9,0.38903376208334445,12.0,Difficult
2025-08-03,980,ORD,DUB,B787-8,-25,1.168724279835391,7.0,172,0.5290697674418605,20,0.3854932928935999,13.0,Difficult
2025-08-03,600,ORD,LAS,B737-900,-56,1.1452513966480447,6.0,137,0.32116788321167883,14,0.3843645574062804,14.0,Difficult
2025-08-03,1398,ORD,ATL,B737-800,-47,1.0903614457831325,5.0,102,0.43137254901960786,18,0.3746449410579942,15.0,Difficult
2025-08-03,118,ORD,EDI,B757-200,15,1.0852272727272727,19.0,176,0.6534090909090909,18,0.3571963523118668,16.0,Difficult
2025-08-03,2154,ORD,ROC,B737-900,37,1.011173184357542,25.0,120,0.8333333333333334,18,0.35480810186823464,17.0,Difficult
2025-08-03,909,ORD,AMS,B787-8,185,0.8024691358024691,29.0,152,0.6578947368421053,18,0.3494508482032177,18.0,Difficult
2025-08-03,219,ORD,HNL,B787-10,103,1.2232704402515724,10.0,326,0.5429447852760736,9,0.3484349220506763,19.0,Difficult
2025-08-03,416,ORD,MXP,B787-8,1495,0.8806584362139918,19.0,153,0.6862745098039216,21,0.34712189444798097,20.0,Difficult
2025-08-03,286,ORD,CLE,B737-800,-51,0.9156626506024096,2.0,109,0.8256880733944955,7,0.34033374376941106,21.0,Difficult
2025-08-03,912,ORD,KEF,B757-200,75,1.0340909090909092,13.0,136,0.75,21,0.3377113495769085,22.0,Difficult
2025-08-03,224,ORD,BZN,B737-800,-28,1.5060240963855422,12.0,110,0.4909090909090909,9,0.33357498286323595,23.0,Difficult
2025-08-03,2254,ORD,PDX,A321-2NX,473,1.245,29.0,112,0.8035714285714286,9,0.3223277014733386,24.0,Difficult
2025-08-03,2100,ORD,SLC,B737-800,-43,1.0602409638554218,3.0,77,0.5714285714285714,13,0.3222661149051766,25.0,Difficult
2025-08-03,2179,ORD,SFO,B757-300,9,1.2777777777777777,22.0,173,0.31213872832369943,18,0.3203646710446515,26.0,Difficult
2025-08-03,2172,ORD,FAI,B737-MAX8,26,0.8493975903614458,18.0,144,0.7916666666666666,16,0.3191927632080023,27.0,Difficult
2025-08-03,580,ORD,PDX,B737-900,26,1.1173184357541899,32.0,131,0.3282442748091603,16,0.3152733723998131,28.0,Difficult
2025-08-03,1761,ORD,FAT,B737-800,1490,1.1927710843373494,18.0,111,0.5495495495495496,19,0.3130214653837366,29.0,Difficult
2025-08-03,4809,ORD,ICT,ERJ-175,-39,1.0657894736842106,10.0,55,0.7636363636363637,9,0.3072308013680906,30.0,Difficult
2025-08-03,987,ORD,CDG,B787-10,135,1.050314465408805,24.0,184,0.28804347826086957,18,0.30561033605142446,31.0,Difficult
2025-08-03,2343,ORD,IND,B737-900,16,0.9832402234636871,12.0,125,0.952,14,0.3039312025760531,32.0,Difficult
2025-08-03,1808,ORD,CLE,B737-MAX8,16,1.0662650602409638,5.0,103,0.883495145631068,21,0.3023714319564684,33.0,Difficult
2025-08-03,1909,ORD,TVC,B737-900,-26,1.3519553072625698,0.0,121,0.6115702479338843,10,0.30115333205637906,34.0,Difficult
2025-08-03,938,ORD,LHR,B767-300,100,0.9640718562874252,23.0,93,0.44086021505376344,21,0.30069846420034085,35.0,Difficult
2025-08-03,5229,ORD,ILM,ERJ-175,-34,1.3289473684210527,0.0,66,0.6212121212121212,12,0.30045839173640515,36.0,Difficult
2025-08-03,1946,ORD,LGA,B737-800,-46,1.180722891566265,0.0,58,0.0,15,0.29816097133717534,37.0,Difficult
2025-08-03,1492,ORD,CMH,B737-800,84,1.1024096385542168,10.0,94,0.723404255319149,21,0.29811537908214647,38.0,Difficult
2025-08-03,1291,ORD,IAH,A321-2NX,23,1.15,18.0,101,0.37623762376237624,21,0.29753141740079714,39.0,Difficult
2025-08-03,2133,ORD,EWR,B757-200,-12,1.0625,20.0,165,0.24848484848484848,15,0.2973073594996911,40.0,Difficult
2025-08-03,1387,ORD,SFO,B777-2HD,672,1.1868131868131868,23.0,300,0.32,8,0.29716927568145546,41.0,Difficult
2025-08-03,1168,ORD,SFO,A321-2NX,10,1.13,19.0,145,0.4689655172413793,15,0.2930862465832254,42.0,Difficult
2025-08-03,769,ORD,BCN,B787-8,305,0.823045267489712,12.0,123,0.6422764227642277,21,0.2913180629381289,43.0,Difficult
2025-08-03,5280,ORD,DSM,ERJ-175,46,1.0,15.0,60,0.85,21,0.287753560638757,44.0,Difficult
2025-08-03,1878,ORD,SFO,A321-2NX,125,1.32,25.0,155,0.2838709677419355,12,0.28614169988236987,45.0,Difficult
2025-08-03,5603,ORD,FNT,CRJ-200,57,0.98,25.0,44,0.5681818181818182,20,0.28573486040942053,46.0,Difficult
2025-08-03,3,ORD,ZRH,B767-300,125,1.1916167664670658,11.0,170,0.4764705882352941,15,0.28559315994429685,47.0,Difficult
2025-08-03,293,ORD,LGA,B737-800,-44,1.036144578313253,2.0,77,0.2987012987012987,11,0.28515717162998133,48.0,Difficult
2025-08-03,1156,ORD,MSY,B737-900,109,1.217877094972067,6.0,111,0.6306306306306306,19,0.2847236272186135,49.0,Difficult
2025-08-03,1146,ORD,MBJ,B737-800,-8,1.2228915662650603,23.0,163,0.3312883435582822,8,0.27981205624243655,50.0,Difficult
2025-08-03,288,ORD,SNN,B757-200,137,1.1590909090909092,7.0,155,0.47096774193548385,18,0.2796935971587207,51.0,Difficult
2025-08-03,1215,ORD,ANC,B737-MAX8,55,1.072289156626506,7.0,174,0.764367816091954,9,0.2786952364027182,52.0,Difficult
2025-08-03,1178,ORD,ORF,B737-900,26,1.0558659217877095,5.0,127,0.6850393700787402,18,0.2784884516600949,53.0,Difficult
2025-08-03,2494,ORD,MCI,B737-900,13,1.1564245810055866,3.0,117,0.6666666666666666,19,0.2776235804284751,54.0,Difficult
2025-08-03,2337,ORD,IAD,B737-900,10,1.2569832402234637,26.0,155,0.2064516129032258,13,0.27747649631170124,55.0,Difficult
2025-08-03,5250,ORD,BNA,ERJ-175,-34,1.0,0.0,44,0.38636363636363635,17,0.27703927492447133,56.0,Difficult
2025-08-03,1564,ORD,MSP,B737-900,11,1.0279329608938548,6.0,106,0.6792452830188679,20,0.27606393332029433,57.0,Difficult
2025-08-03,1324,ORD,SFO,A321-2NX,22,1.065,16.0,131,0.3282442748091603,19,0.2760046375045486,58.0,Difficult
2025-08-03,310,ORD,MCI,B737-700,29,0.9523809523809523,8.0,121,0.8347107438016529,15,0.275176690011352,59.0,Difficult
2025-08-03,767,ORD,DEN,A321-2NX,7,1.225,1.0,96,0.6666666666666666,21,0.2748923345773355,60.0,Difficult
2025-08-03,1641,ORD,IND,B737-700,35,1.119047619047619,5.0,65,0.9230769230769231,21,0.27453537306161135,61.0,Difficult
2025-08-03,2677,ORD,IAD,B757-200,109,1.1704545454545454,15.0,171,0.27485380116959063,17,0.2738170151334359,62.0,Difficult
2025-08-03,1580,ORD,YVR,B737-800,7,1.2108433734939759,15.0,108,0.28703703703703703,19,0.27312733250399857,63.0,Difficult
2025-08-03,2424,ORD,RDU,B737-MAX9,24,1.0223463687150838,9.0,106,0.6792452830188679,18,0.2730636234898692,64.0,Difficult
2025-08-03,1144,ORD,ONT,B737-800,39,1.1024096385542168,16.0,102,0.3627450980392157,19,0.27305235387206245,65.0,Difficult
2025-08-03,1347,ORD,FLL,B737-MAX9,-21,1.1284916201117319,3.0,112,0.3125,16,0.2729686699318118,66.0,Difficult
2025-08-03,1485,ORD,SEA,B737-900,-31,1.0614525139664805,0.0,123,0.3089430894308943,13,0.2707779771767945,67.0,Difficult
2025-08-03,3465,ORD,GSP,ERJ-175,6,1.1578947368421053,18.0,54,0.42592592592592593,19,0.26998213166646845,68.0,Difficult
2025-08-03,1616,ORD,GRR,B737-800,183,1.0120481927710843,5.0,97,0.7835051546391752,19,0.26925971294862355,69.0,Difficult
2025-08-03,2440,ORD,LAS,B737-MAX9,3,1.1173184357541899,13.0,134,0.5746268656716418,13,0.2689043247807655,70.0,Difficult
2025-08-03,2278,ORD,SEA,A321-2NX,18,1.18,15.0,125,0.376,16,0.268421862702785,71.0,Difficult
2025-08-03,468,ORD,IAH,B737-900,327,1.312849162011173,37.0,147,0.1564625850340136,6,0.26594247977001395,72.0,Difficult
2025-08-03,5841,ORD,MEM,ERJ-175,-19,1.2857142857142858,3.0,78,0.5641025641025641,12,0.2656202465880612,73.0,Difficult
2025-08-03,5534,ORD,OMA,ERJ-175,34,1.118421052631579,11.0,90,0.6888888888888889,16,0.2653301009543585,74.0,Difficult
2025-08-03,2426,ORD,IAH,B737-900,15,1.2011173184357542,9.0,164,0.2621951219512195,19,0.26486135318952303,75.0,Difficult
2025-08-03,1899,ORD,YYC,B737-700,16,1.2222222222222223,9.0,77,0.45454545454545453,20,0.26459805120436897,76.0,Difficult
2025-08-03,708,ORD,MCI,A319-100,26,1.2301587301587302,21.0,84,0.7857142857142857,8,0.2628718340306918,77.0,Difficult
2025-08-03,2427,ORD,CVG,A319-100,32,1.0714285714285714,3.0,98,0.7244897959183674,19,0.26265878254625113,78.0,Difficult
2025-08-03,2629,ORD,CLE,B737-900,13,1.0726256983240223,24.0,103,0.5533980582524272,10,0.26181010944268673,79.0,Difficult
2025-08-03,467,ORD,CMH,A320-200,53,1.2133333333333334,10.0,99,0.6565656565656566,14,0.2611479410495316,80.0,Difficult
2025-08-03,1710,ORD,SMF,B737-800,28,1.0,11.0,110,0.45454545454545453,19,0.26086980713735647,81.0,Difficult
2025-08-03,4185,ORD,STL,CRJ-550,56,1.1,13.0,41,0.7073170731707317,20,0.26068319623922076,82.0,Difficult
2025-08-03,2005,ORD,TYS,A320-200,39,1.1866666666666668,4.0,90,0.6222222222222222,19,0.2605560139463641,83.0,Difficult
2025-08-03,4416,ORD,STL,CRJ-550,37,1.22,16.0,41,0.5121951219512195,18,0.26052649005221423,84.0,Difficult
2025-08-03,1205,ORD,EWR,B737-900,11,1.1620111731843576,26.0,121,0.2892561983471074,11,0.2596224896986762,85.0,Difficult
2025-08-03,1239,ORD,ROC,A320-200,6,1.14,15.0,101,0.5247524752475248,14,0.2586421653253446,86.0,Difficult
2025-08-03,533,ORD,OMA,A320-200,64,1.04,0.0,93,0.7849462365591398,20,0.2581950227220798,87.0,Difficult
2025-08-03,2329,ORD,DTW,B737-700,89,1.119047619047619,7.0,109,0.7247706422018348,14,0.25741002292155535,88.0,Difficult
2025-08-03,2628,ORD,BNA,B737-700,31,1.0396825396825398,2.0,86,0.686046511627907,21,0.2563773767311557,89.0,Difficult
2025-08-03,1620,ORD,SEA,A321-2NX,515,1.21,17.0,180,0.4111111111111111,8,0.2561365376966497,90.0,Difficult
2025-08-03,777,ORD,LAS,B737-MAX8,28,1.1024096385542168,7.0,106,0.46226415094339623,19,0.25565739588886915,91.0,Difficult
2025-08-03,5790,ORD,CRW,CRJ-200,61,1.32,8.0,52,0.6346153846153846,18,0.2554204113669637,92.0,Difficult
2025-08-03,3493,ORD,DTW,ERJ-175,26,0.9473684210526315,2.0,66,0.9848484848484849,21,0.2544126644138336,93.0,Difficult
2025-08-03,1361,ORD,STL,A319-100,14,1.007936507936508,0.0,77,0.8571428571428571,21,0.25422062077600427,94.0,Difficult
2025-08-03,695,ORD,SJU,B737-MAX9,37,1.2458100558659218,8.0,116,0.3275862068965517,18,0.2540283976592544,95.0,Difficult
2025-08-03,1335,ORD,BUF,B737-800,33,1.0120481927710843,7.0,87,0.7011494252873564,18,0.2539200770942818,96.0,Difficult
2025-08-03,2148,ORD,SAT,A320-200,38,1.08,8.0,89,0.5168539325842697,19,0.2538325632367751,97.0,Difficult
2025-08-03,1269,ORD,CLE,B737-700,18,1.0317460317460319,14.0,70,0.5142857142857142,18,0.25275695524937064,98.0,Difficult
2025-08-03,2059,ORD,PDX,B737-MAX9,17,1.011173184357542,6.0,106,0.5377358490566038,19,0.2525567013080106,99.0,Difficult
2025-08-03,2417,ORD,SAN,B737-900,25,1.1396648044692737,10.0,143,0.35664335664335667,16,0.252344639732718,100.0,Difficult
2025-08-03,1301,ORD,ICT,B737-700,36,1.0873015873015872,0.0,84,0.75,20,0.25192693643419095,101.0,Difficult
2025-08-03,592,ORD,JAC,B737-700,14,1.2777777777777777,2.0,112,0.5714285714285714,16,0.25170220605865706,102.0,Difficult
2025-08-03,2243,ORD,RIC,A319-100,50,1.1904761904761905,4.0,80,0.6625,18,0.251495917097957,103.0,Difficult
2025-08-03,481,ORD,RNO,B737-700,52,1.0476190476190477,10.0,98,0.40816326530612246,19,0.2512968178207839,104.0,Difficult
2025-08-03,561,ORD,MCI,B737-800,-9,1.1144578313253013,14.0,101,0.37623762376237624,12,0.2512356770502763,105.0,Difficult
2025-08-03,2618,ORD,STL,A320-200,31,0.94,8.0,94,0.9042553191489362,14,0.25101118544094375,106.0,Difficult
2025-08-03,609,ORD,PHX,B737-900,5,1.1508379888268156,14.0,145,0.36551724137931035,13,0.250029433063036,107.0,Difficult
2025-08-03,2481,ORD,SYR,A320-200,40,1.0066666666666666,8.0,66,0.8181818181818182,18,0.24941852420726596,108.0,Difficult
2025-08-03,2200,ORD,SEA,B737-MAX8,12,1.0903614457831325,8.0,82,0.35365853658536583,21,0.24940334441933873,109.0,Difficult
2025-08-03,2652,ORD,RSW,B737-800,13,1.2469879518072289,0.0,126,0.4603174603174603,18,0.2484756213663713,110.0,Medium
2025-08-03,3716,ORD,CMH,ERJ-175,13,1.118421052631579,4.0,65,0.8615384615384616,18,0.24819424661262185,111.0,Medium
2025-08-03,2177,ORD,MSN,A319-100,47,1.1507936507936507,13.0,73,0.6575342465753424,14,0.24769002817642666,112.0,Medium
2025-08-03,5021,ORD,SUX,CRJ-200,11,1.06,11.0,51,0.5098039215686274,20,0.24728305068250866,113.0,Medium
2025-08-03,739,ORD,BZN,A320-200,146,0.9933333333333333,3.0,96,0.65625,19,0.24726156625792312,114.0,Medium
2025-08-03,356,ORD,ATL,B737-700,40,1.0952380952380953,13.0,102,0.5098039215686274,14,0.24691640553502367,115.0,Medium
2025-08-03,1801,ORD,DEN,B757-300,9,1.0726495726495726,7.0,147,0.41496598639455784,16,0.24684726152448738,116.0,Medium
2025-08-03,1531,ORD,DSM,A320-200,18,0.96,4.0,74,0.7567567567567568,20,0.2465067764265827,117.0,Medium
2025-08-03,5521,ORD,ATW,CRJ-550,-29,0.88,0.0,28,0.8571428571428571,15,0.24643967859046942,118.0,Medium
2025-08-03,1905,ORD,PIT,A320-200,19,1.04,6.0,95,0.5684210526315789,18,0.24573703952880244,119.0,Medium
2025-08-03,1538,ORD,SAV,B737-700,57,1.4841269841269842,16.0,87,0.28735632183908044,11,0.2446321841929118,120.0,Medium
2025-08-03,1660,ORD,SFO,B757-300,52,1.1538461538461537,12.0,182,0.1978021978021978,16,0.24452502114022462,121.0,Medium
2025-08-03,445,ORD,ANC,B737-MAX9,12,0.8379888268156425,15.0,124,0.47580645161290325,15,0.24414793690096673,122.0,Medium
2025-08-03,2658,ORD,SMF,A321-2NX,42,1.075,8.0,114,0.4824561403508772,16,0.24408856745114962,123.0,Medium
2025-08-03,714,ORD,MDT,A320-200,11,1.06,4.0,92,0.5543478260869565,19,0.243960221550856,124.0,Medium
2025-08-03,4429,ORD,FSD,CRJ-550,55,1.04,16.0,44,0.8409090909090909,15,0.24246323000499292,125.0,Medium
2025-08-03,5564,ORD,SBN,CRJ-550,36,1.1,15.0,45,0.8888888888888888,14,0.24140448475462692,126.0,Medium
2025-08-03,602,ORD,PHX,B737-MAX9,14,1.094972067039106,7.0,92,0.32608695652173914,20,0.2412833375599054,127.0,Medium
2025-08-03,2011,ORD,YVR,A320-200,7,1.3866666666666667,14.0,146,0.3698630136986301,8,0.24094959887278172,128.0,Medium
2025-08-03,2226,ORD,CLE,B737-900,17,1.0837988826815643,7.0,107,0.616822429906542,14,0.24059784394947537,129.0,Medium
2025-08-03,2649,ORD,EWR,B757-200,98,1.0738636363636365,17.0,132,0.26515151515151514,14,0.24047839652202546,130.0,Medium
2025-08-03,3614,ORD,MCI,ERJ-175,120,1.1710526315789473,0.0,50,0.78,21,0.24046721566667692,131.0,Medium
2025-08-03,2039,ORD,MCO,A321-2NX,12,1.18,5.0,114,0.40350877192982454,17,0.24028810920138446,132.0,Medium
2025-08-03,2106,ORD,SFO,A321-2NX,13,1.025,0.0,106,0.4811320754716981,21,0.23999244712990936,133.0,Medium
2025-08-03,1030,ORD,ABQ,A320-200,9,0.8333333333333334,9.0,94,0.5319148936170213,19,0.2392772305296741,134.0,Medium
2025-08-03,1659,ORD,CUN,B737-900,-6,1.3966480446927374,17.0,135,0.0962962962962963,10,0.23892331770258105,135.0,Medium
2025-08-03,5930,ORD,FAR,CRJ-200,-13,1.36,0.0,64,0.5,13,0.2382708370357206,136.0,Medium
2025-08-03,2665,ORD,IAH,B737-MAX9,16,1.111731843575419,5.0,92,0.2826086956521739,21,0.23816591971224516,137.0,Medium
2025-08-03,2211,ORD,SEA,B737-800,28,1.1626506024096386,2.0,99,0.43434343434343436,19,0.23808311542139515,138.0,Medium
2025-08-03,2202,ORD,IAH,B737-900,24,1.106145251396648,6.0,112,0.36607142857142855,18,0.23800524573616177,139.0,Medium
2025-08-03,1842,ORD,SAN,A321-2NX,23,1.13,3.0,111,0.32432432432432434,20,0.23738946787174084,140.0,Medium
2025-08-03,1314,ORD,IAH,A321-2NX,10,1.11,11.0,161,0.2981366459627329,14,0.23737006736229235,141.0,Medium
2025-08-03,4552,ORD,DAY,CRJ-550,45,0.88,9.0,32,1.0,21,0.2370489222879484,142.0,Medium
2025-08-03,617,ORD,CLT,B737-MAX8,34,1.1265060240963856,8.0,72,0.4444444444444444,18,0.23704154924809806,143.0,Medium
2025-08-03,1811,ORD,MSP,B737-MAX8,21,1.0120481927710843,14.0,118,0.4915254237288136,12,0.23660214992341347,144.0,Medium
2025-08-03,5499,ORD,SBN,CRJ-200,23,1.0,8.0,58,0.6206896551724138,19,0.23616392478441528,145.0,Medium
2025-08-03,1941,ORD,CVG,A319-100,32,1.0317460317460319,6.0,84,0.8214285714285714,14,0.23575415412892248,146.0,Medium
2025-08-03,1708,ORD,CLE,B737-700,32,1.0,4.0,87,0.5517241379310345,19,0.23543563346788865,147.0,Medium
2025-08-03,2008,ORD,MCO,B787-9,209,1.3346303501945525,10.0,150,0.32,11,0.23540360829109522,148.0,Medium
2025-08-03,349,ORD,BTV,B737-700,61,1.126984126984127,0.0,81,0.6790123456790124,18,0.23457736317084737,149.0,Medium
2025-08-03,5314,ORD,LNK,CRJ-550,35,1.28,5.0,36,0.5555555555555556,19,0.234432730796246,150.0,Medium
2025-08-03,1756,ORD,YYZ,B737-800,9,1.0060240963855422,3.0,75,0.49333333333333335,21,0.23358716900657545,151.0,Medium
2025-08-03,1448,ORD,BUF,B737-800,23,0.8855421686746988,14.0,90,0.6,14,0.2335711641151929,152.0,Medium
2025-08-03,5446,ORD,CLE,ERJ-175,22,1.1842105263157894,11.0,59,0.5423728813559322,15,0.23345930246800578,153.0,Medium
2025-08-03,2401,ORD,NAS,B737-800,-1,1.7349397590361446,4.0,129,0.26356589147286824,10,0.23323879551820728,154.0,Medium
2025-08-03,5274,ORD,SBN,CRJ-550,44,1.0,4.0,34,1.0,21,0.23322975111494748,155.0,Medium
2025-08-03,622,ORD,DEN,B777-2HD,12,1.1923076923076923,10.0,271,0.16974169741697417,13,0.2330569969098492,156.0,Medium
2025-08-03,4507,ORD,CHA,CRJ-550,50,1.22,4.0,37,0.5675675675675675,20,0.23302649005221424,157.0,Medium
2025-08-03,2147,ORD,ALB,A319-100,42,0.9444444444444444,5.0,64,0.828125,18,0.23279576432788623,158.0,Medium
2025-08-03,5810,ORD,PIA,CRJ-200,76,1.0,7.0,45,0.6666666666666666,20,0.2327780704426786,159.0,Medium
2025-08-03,2040,ORD,DEN,B737-900,21,1.0558659217877095,1.0,97,0.4536082474226804,20,0.2324870510998708,160.0,Medium
2025-08-03,660,ORD,SAN,A321-2NX,14,1.24,17.0,130,0.3230769230769231,9,0.23145975610788122,161.0,Medium
2025-08-03,2378,ORD,LAX,A321-2NX,20,1.065,5.0,89,0.25842696629213485,21,0.23082956747653743,162.0,Medium
2025-08-03,1920,ORD,LAS,B737-900,11,1.0614525139664805,10.0,97,0.44329896907216493,15,0.2306869407622287,163.0,Medium
2025-08-03,5309,ORD,FWA,CRJ-200,56,0.96,8.0,48,0.5625,20,0.22937792488596645,164.0,Medium
2025-08-03,2497,ORD,DTW,A319-100,17,1.126984126984127,0.0,94,0.46808510638297873,19,0.2292727413221079,165.0,Medium
